Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Haiti,HTI,1998,Final consumption expenditure (current US$),NE.CON.TOTL.CD,3378160301.23722
Haiti,HTI,1997,Final consumption expenditure (current US$),NE.CON.TOTL.CD,3053738577.77008
Haiti,HTI,1996,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2600351542.04792
Haiti,HTI,1995,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2630204735.72238
Haiti,HTI,1994,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2342955195.94145
Haiti,HTI,1993,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2126632986.53065
Haiti,HTI,1992,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2150460236.44375
Haiti,HTI,1991,Final consumption expenditure (current US$),NE.CON.TOTL.CD,3293493716.6135
Haiti,HTI,1990,Final consumption expenditure (current US$),NE.CON.TOTL.CD,3179097800
Haiti,HTI,1989,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2618652000
Haiti,HTI,1988,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2575067800
Haiti,HTI,2020,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1430559628000
Haiti,HTI,2019,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1311336234500
Haiti,HTI,2018,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1150923549800
Haiti,HTI,2017,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1020522358400
Haiti,HTI,2016,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,887302663600
Haiti,HTI,2015,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,752244680300
Haiti,HTI,2014,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,701900579900
Haiti,HTI,2013,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,654193912400
Haiti,HTI,2012,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,589593000700
Haiti,HTI,2011,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,539850829900
Haiti,HTI,2010,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,490438839100
Haiti,HTI,2009,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,484332575200
Haiti,HTI,2008,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,422969014600
Haiti,HTI,2007,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,373349881900
Haiti,HTI,2006,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,331375572200
Haiti,HTI,2005,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,295809202800
Haiti,HTI,2004,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,255147419300
Haiti,HTI,2003,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,209232330900
Haiti,HTI,2002,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,172887478300
Haiti,HTI,2001,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,159138760500
Haiti,HTI,2000,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,139193574400
Haiti,HTI,1999,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,62157000000
Haiti,HTI,1998,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,57148000000
Haiti,HTI,1997,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,49393000000
Haiti,HTI,1996,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,41719000000
Haiti,HTI,1995,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,38078000000
Haiti,HTI,1994,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,34545000000
Haiti,HTI,1993,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,26225000000
Haiti,HTI,1992,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,19718000000
Haiti,HTI,1991,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,17140000000
Haiti,HTI,1990,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,15895489000
Haiti,HTI,1989,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,13093260000
Haiti,HTI,1988,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,12875339000
Haiti,HTI,2020,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,15863375369.4498
Haiti,HTI,2019,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,16007440973.8101
Haiti,HTI,2018,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,16179050776.7148
Haiti,HTI,2017,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,15644874629.2795
Haiti,HTI,2016,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,15134502183.888
Haiti,HTI,2015,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,14455941380.2199
Haiti,HTI,2014,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,13700929412.1447
Haiti,HTI,2013,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,13579839875.5516
Haiti,HTI,2012,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,12987665592.4006
Haiti,HTI,2011,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,12744819604.8019
Haiti,HTI,2010,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,12166799945.9186
Haiti,HTI,2009,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,12530090251.2606
Haiti,HTI,2008,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,11320480796.2361
Haiti,HTI,2007,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,11123343530.4891
Haiti,HTI,2006,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,10729302354.6069
Haiti,HTI,2005,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,10608324514.145
Haiti,HTI,2004,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,10365658855.9034
Haiti,HTI,2003,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,10508029653.3157
Haiti,HTI,2002,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,10256660118.218
Haiti,HTI,2001,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,10105322288.6046
Haiti,HTI,2000,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,9979749185.24605
Haiti,HTI,1999,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,6330547314.55612
Haiti,HTI,1998,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,8019922560.77752
Haiti,HTI,1997,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,7775948965.64353
Haiti,HTI,1996,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,7550888056.99881
Haiti,HTI,1995,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,6658682332.07576
Haiti,HTI,1994,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,5764585308.76573
Haiti,HTI,1993,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,6313525875.78901
Haiti,HTI,1992,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,5776405716.06868
Haiti,HTI,1991,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,6102176670.6314
Haiti,HTI,1990,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,6254130111.96848
Haiti,HTI,1989,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,5882447600.09028
Haiti,HTI,1988,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,6269432547.22548
Haiti,HTI,2020,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-0.899991476439283
Haiti,HTI,2019,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-1.06069141677743
Haiti,HTI,2018,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,3.41438432773073
Haiti,HTI,2017,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,3.37224468430075
Haiti,HTI,2016,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,4.69399249637658
Haiti,HTI,2015,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,5.51066241831657
Haiti,HTI,2014,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,0.891686041240874
Haiti,HTI,2013,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,4.55951286193755
Haiti,HTI,2012,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,1.90544860679908
Haiti,HTI,2011,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,4.75079446898603
Haiti,HTI,2010,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-2.899343085781
Haiti,HTI,2009,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,10.685142060633
Haiti,HTI,2008,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,1.77228425254221
Haiti,HTI,2007,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,3.67257033923518
Haiti,HTI,2006,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,1.14040478588922
Haiti,HTI,2005,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,2.34105387428731
Haiti,HTI,2004,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-1.35487624330557
Haiti,HTI,2003,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,2.45079326213839
Haiti,HTI,2002,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,1.49760517568109
Haiti,HTI,2001,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,1.25827915138584
Haiti,HTI,2000,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,57.644334515898
Haiti,HTI,1999,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-21.0647326507054
Haiti,HTI,1998,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,3.13754110542565
Haiti,HTI,1997,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,2.98058860025235
Haiti,HTI,1996,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,13.3991333484281
Haiti,HTI,1995,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,15.5101707307627
Haiti,HTI,1994,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-8.69467517553619
Haiti,HTI,1993,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,9.2985185965414
Haiti,HTI,1992,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-5.33860247164905
Haiti,HTI,1991,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-2.42964950547292
Haiti,HTI,1990,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,6.31850102451384
Haiti,HTI,1989,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-6.17256736108371
Haiti,HTI,2020,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,720139814100
Haiti,HTI,2019,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,726679871000
Haiti,HTI,2018,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,734470334800
Haiti,HTI,2017,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,710220671500
Haiti,HTI,2016,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,687051610100
Haiti,HTI,2015,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,656247406100
Haiti,HTI,2014,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,621972596000
Haiti,HTI,2013,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,616475569400
Haiti,HTI,2012,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,589593000700
Haiti,HTI,2011,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,578568672000
Haiti,HTI,2010,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,552328672000
Haiti,HTI,2009,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,568820736700
Haiti,HTI,2008,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,513908846400
Haiti,HTI,2007,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,504959528200
Haiti,HTI,2006,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,487071485300
Haiti,HTI,2005,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,481579529300
Haiti,HTI,2004,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,470563386900
Haiti,HTI,2003,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,477026505700
Haiti,HTI,2002,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,465615238800
Haiti,HTI,2001,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,458745049200
Haiti,HTI,2000,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,453044484900
Haiti,HTI,1999,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,287383930600
Haiti,HTI,1998,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,364075451000
Haiti,HTI,1997,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,352999933000
Haiti,HTI,1996,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,342782982500
Haiti,HTI,1995,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,302280072500
Haiti,HTI,1994,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,261691304400
Haiti,HTI,1993,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,286611218900
Haiti,HTI,1992,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,262227908100
Haiti,HTI,1991,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,277016730100
Haiti,HTI,1990,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,283914866243.653
Haiti,HTI,1989,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,267041825747.892
Haiti,HTI,1988,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,284609541407.331
Haiti,HTI,2020,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,106.683694678213
Haiti,HTI,2019,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,108.748439787976
Haiti,HTI,2018,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,110.199423196998
Haiti,HTI,2017,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,109.383023109829
Haiti,HTI,2016,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,107.095564615612
Haiti,HTI,2015,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,104.271104178243
Haiti,HTI,2014,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,106.345322235121
Haiti,HTI,2013,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,104.631843384325
Haiti,HTI,2012,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,103.438691125482
Haiti,HTI,2011,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,103.000639907449
Haiti,HTI,2010,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,104.332293483482
Haiti,HTI,2009,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,105.637720782156
Haiti,HTI,2008,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,106.419216321847
Haiti,HTI,2007,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,107.156487963322
Haiti,HTI,2006,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,107.910441009964
Haiti,HTI,2005,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,107.631398075484
Haiti,HTI,2004,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,107.064554120782
Haiti,HTI,2003,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,103.435637248333
Haiti,HTI,2002,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,104.542177203
Haiti,HTI,2001,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,104.924327384395
Haiti,HTI,2000,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,103.280133313858
Haiti,HTI,1999,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,89.7522164784706
Haiti,HTI,1998,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,90.7154308935346
Haiti,HTI,1997,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,91.4583564789097
Haiti,HTI,1996,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,89.4355478380174
Haiti,HTI,1995,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,93.4913561007382
Haiti,HTI,1994,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,108.091617384774
Haiti,HTI,1993,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,113.224246610828
Haiti,HTI,1992,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,95.2744491689215
Haiti,HTI,1991,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,94.8166178016264
Haiti,HTI,1990,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,102.674426663809
Haiti,HTI,1989,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,95.7024370416116
Haiti,HTI,1988,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,98.5133860672763
Haiti,HTI,2020,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,191.756536421592
Haiti,HTI,2019,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,175.469339973247
Haiti,HTI,2018,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,150.659780315407
Haiti,HTI,2017,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,137.305122826039
Haiti,HTI,2016,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,123.892780501158
Haiti,HTI,2015,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,112.709286161355
Haiti,HTI,2014,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,108.970622297103
Haiti,HTI,2013,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,104.297580049711
Haiti,HTI,2012,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,100
Haiti,HTI,2011,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,92.7825650024437
Haiti,HTI,2010,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,86.8222658967131
Haiti,HTI,2009,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,79.8433307399457
Haiti,HTI,2008,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,73.703459681502
Haiti,HTI,2007,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,65.7004111586986
Haiti,HTI,2006,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,62.5455435326491
Haiti,HTI,2005,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,56.0560964437056
Haiti,HTI,2004,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,50.1482328941573
Haiti,HTI,2003,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,42.898818238401
Haiti,HTI,2002,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,34.3821637761308
Haiti,HTI,2001,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,31.1608732582871
Haiti,HTI,2000,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,27.1154536334009
Haiti,HTI,1999,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,21.8065705620413
Haiti,HTI,1998,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,16.9758353294419
Haiti,HTI,1997,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,14.7602311052647
Haiti,HTI,1996,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,13.4054591835531
Haiti,HTI,1995,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,13.4680500480018
Haiti,HTI,1994,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,13.1156255868802
Haiti,HTI,1993,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,8.98968602051395
Haiti,HTI,1992,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,7.65662381771523
Haiti,HTI,1991,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,6.48140100281831
Haiti,HTI,1990,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,5.63424059727219
Haiti,HTI,1989,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,4.97553089017376
Haiti,HTI,1988,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,4.51308311145315
Haiti,HTI,2020,Gross national expenditure (current US$),NE.DAB.TOTL.CD,15933856231.413
Haiti,HTI,2019,Gross national expenditure (current US$),NE.DAB.TOTL.CD,17946717718.4423
Haiti,HTI,2018,Gross national expenditure (current US$),NE.DAB.TOTL.CD,19833290058.6101
Haiti,HTI,2017,Gross national expenditure (current US$),NE.DAB.TOTL.CD,17343880877.2224
Haiti,HTI,2016,Gross national expenditure (current US$),NE.DAB.TOTL.CD,16316562953.6382
Haiti,HTI,2015,Gross national expenditure (current US$),NE.DAB.TOTL.CD,17600874477.6768
Haiti,HTI,2014,Gross national expenditure (current US$),NE.DAB.TOTL.CD,17881012509.0199
Haiti,HTI,2013,Gross national expenditure (current US$),NE.DAB.TOTL.CD,17374245999.4481
Haiti,HTI,2012,Gross national expenditure (current US$),NE.DAB.TOTL.CD,16580661180.6187
Haiti,HTI,2011,Gross national expenditure (current US$),NE.DAB.TOTL.CD,16130509331.0764
Haiti,HTI,2010,Gross national expenditure (current US$),NE.DAB.TOTL.CD,15130231411.3759
Haiti,HTI,2009,Gross national expenditure (current US$),NE.DAB.TOTL.CD,13367209077.6132
Haiti,HTI,2008,Gross national expenditure (current US$),NE.DAB.TOTL.CD,12369560031.4635
Haiti,HTI,2007,Gross national expenditure (current US$),NE.DAB.TOTL.CD,10833982267.2849
Haiti,HTI,2006,Gross national expenditure (current US$),NE.DAB.TOTL.CD,9091226359.87705
Haiti,HTI,2005,Gross national expenditure (current US$),NE.DAB.TOTL.CD,8278039082.70059
Haiti,HTI,2004,Gross national expenditure (current US$),NE.DAB.TOTL.CD,7124081690.09825
Haiti,HTI,2003,Gross national expenditure (current US$),NE.DAB.TOTL.CD,6017991459.56208
Haiti,HTI,2002,Gross national expenditure (current US$),NE.DAB.TOTL.CD,6973556991.61383
Haiti,HTI,2001,Gross national expenditure (current US$),NE.DAB.TOTL.CD,7187940354.44058
Haiti,HTI,2000,Gross national expenditure (current US$),NE.DAB.TOTL.CD,7661020431.77347
Haiti,HTI,1999,Gross national expenditure (current US$),NE.DAB.TOTL.CD,4878573956.22785
Haiti,HTI,1998,Gross national expenditure (current US$),NE.DAB.TOTL.CD,4346541032.93157
Haiti,HTI,1997,Gross national expenditure (current US$),NE.DAB.TOTL.CD,3872738738.51594
Haiti,HTI,1996,Gross national expenditure (current US$),NE.DAB.TOTL.CD,3418247774.81363
Haiti,HTI,1995,Gross national expenditure (current US$),NE.DAB.TOTL.CD,3364186444.89266
Haiti,HTI,1994,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2564059087.64124
Haiti,HTI,1993,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2386532270.48988
Haiti,HTI,1992,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2649740435.37059
Haiti,HTI,1991,Gross national expenditure (current US$),NE.DAB.TOTL.CD,4139925444.83302
Haiti,HTI,1990,Gross national expenditure (current US$),NE.DAB.TOTL.CD,3795880800
Haiti,HTI,1989,Gross national expenditure (current US$),NE.DAB.TOTL.CD,3133883000
Haiti,HTI,1988,Gross national expenditure (current US$),NE.DAB.TOTL.CD,3036705600
Haiti,HTI,2020,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1592359482800
Haiti,HTI,2019,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1509956068600
Haiti,HTI,2018,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1297402602500
Haiti,HTI,2017,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1138434996900
Haiti,HTI,2016,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,985079855200
Haiti,HTI,2015,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,854647422100
Haiti,HTI,2014,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,797918726000
Haiti,HTI,2013,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,749269571000
Haiti,HTI,2012,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,689394046700
Haiti,HTI,2011,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,649899834000
Haiti,HTI,2010,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,609893576100
Haiti,HTI,2009,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,543811483300
Haiti,HTI,2008,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,473341005900
Haiti,HTI,2007,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,405188770000
Haiti,HTI,2006,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,376818604900
Haiti,HTI,2005,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,322711075600
Haiti,HTI,2004,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,282704221300
Haiti,HTI,2003,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,243455437300
Haiti,HTI,2002,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,188846015400
Haiti,HTI,2001,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,171282149500
Haiti,HTI,2000,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,150319946300
Haiti,HTI,1999,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,81339000000
Haiti,HTI,1998,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,73530000000
Haiti,HTI,1997,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,62640000000
Haiti,HTI,1996,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,54841000000
Haiti,HTI,1995,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,48704000000
Haiti,HTI,1994,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,37805000000
Haiti,HTI,1993,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,29430000000
Haiti,HTI,1992,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,24296000000
Haiti,HTI,1991,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,21545000000
Haiti,HTI,1990,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,18979404000
Haiti,HTI,1989,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,15669415000
Haiti,HTI,1988,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,15183528000
Haiti,HTI,2020,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,18039897646.0071
Haiti,HTI,2019,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,18649345555.6175
Haiti,HTI,2018,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,18679481700.1809
Haiti,HTI,2017,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,17991940649.4499
Haiti,HTI,2016,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,17267363841.293
Haiti,HTI,2015,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,16469846505.7707
